,job_name,company,country,location,min_salary,max_salary,description,posted_date,work_type,tags,source
1462,Senior Data Engineer,Guidehouse,US,"Mc Lean, Fairfax County",194038.3,194038.3,"Job Family : Data Science & Analysis Travel Required : Up to 10% Clearance Required : Ability to Obtain Public Trust What You Will Do: Our consultants on the Defense & Security AI & Data team help clients maximize the value of their data and automate business processes. This high performing team works with clients to implement the full spectrum of data analytics and data science, from data querying and wrangling to data engineering, to data visualization, dashboarding, and business intelligence…",2026-09-03T11:27:00Z,unknown,it-jobs,adzuna
1463,Principal Data Engineer,Navy Federal Credit Union,US,"Vienna, Fairfax County",133880.86,133880.86,"Navy Federal Credit Union currently does not provide sponsorship for this role. Applicants must be authorized to work in the United States without the need for current or future sponsorship. The Principal Data Engineer will provide senior-level engineering expertise, architectural direction, and technical ownership across enterprise Data and Analytics Modernization initiatives. This role is responsible for advancing the organization's data strategy by modernizing legacy data and analytics ecosy…",2026-09-03T11:27:21Z,unknown,it-jobs,adzuna
1464,Big Data Engineer,Agero,US,"Tennessee, Drew County",98247.12,98247.12,"About Agero: Wherever drivers go, we’re leading the way. Agero’s mission is to rethink the vehicle ownership experience through a powerful combination of passionate people and data-driven technology, strengthening our clients’ relationships with their customers. As the 1 B2B, white-label provider of digital driver assistance services, we’re pushing the industry in a new direction, taking manual processes, and redefining them as digital, transparent, and connected. This includes: an industry-lea…",2026-09-03T01:51:30Z,unknown,it-jobs,adzuna
1465,Data Governance Engineer,Utah Transit Authority,US,"Salt Lake City, Salt Lake County",115738.45,115738.45,"Position Title: Data Governance Engineer - (Salt Lake City) Utah Transit Authority Description As the Data Governance Engineer you will: Play a crucial role in ensuring information accuracy across the enterprise data landscape. Support data integration activities, focusing on shared mastered data for application development and Enterprise Analytics & Reporting platforms. Collaborate with data engineers, architects, and stakeholders to understand the scope, requirements, and functions of enterpr…",2026-09-01T10:32:22Z,unknown,it-jobs,adzuna
1466,"Senior Data Engineer - Physical AI Platform, Data Engineering",Caterpillar Inc.,US,"Chicago, Cook County",139867.88,139867.88,"Career Area: Technology, Digital and Data Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do – but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here – we make it happen, with our customers, where we work and live. Together, we are building a be…",2026-09-03T01:51:26Z,unknown,engineering-jobs,adzuna
1467,"Senior Manager, Data Engineering",Fuze Health,US,"Texas, US",152113.27,152113.27,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T00:44:40Z,unknown,it-jobs,adzuna
1468,"Senior Manager, Data Engineering",Fuze Health,US,"Wisconsin, US",161128.56,161128.56,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T06:31:37Z,unknown,it-jobs,adzuna
1469,"Senior Manager, Data Engineering",Fuze Health,US,"Arizona, US",144545.9,144545.9,"Job Summary At Fuze Health, we put patients first and tirelessly address the most pressing needs in healthcare. We empower millions to digitally connect with care providers, essential health resources and needed treatments – and enable care providers, employers, health plans and life sciences companies to meaningfully enhance quality, outcomes and value. We are dedicated to helping our partners evolve and modernize to meet emerging patient and marketplace needs. Fuze Health’s foundation is buil…",2026-09-03T06:25:31Z,unknown,it-jobs,adzuna
1470,"Data Engineer II, GenAI",Travelers,US,"Hartford, Hartford County",135127.03,135127.03,"Who Are We? Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 170 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it. Job Category Technology Compensation Overview The annual base salary range provided for this position is a nation…",2026-09-03T11:45:09Z,unknown,it-jobs,adzuna
1471,Data Engineer - Mid-Level,Ignite Digital,US,"Charleston, Charleston County",101767.59,101767.59,"Ignite Digital enables national security agencies to accelerate decisions, elevate operational outcomes and achieve the outsized performance only an inside partner can deliver. We combine mission experience, domain knowledge and technology expertise with the things partners can only know by being there every day. When agencies need a combination of tech and touch, Ignite Digital creates outcome-driving partnerships and stands with agencies to accomplish mission objectives. Ignite Digital accele…",2026-09-03T00:44:24Z,unknown,it-jobs,adzuna
1472,"Manager, Data Engineering",Reply,US,"Kansas City, Jackson County",124086.6,124086.6,"Job Description Job Description Valorem Reply is an award-winning digital transformation firm focused on delivering solutions around data-driven enterprise, IT modernization, customer experience, product transformation and digital workplace by leveraging the power of Microsoft technologies. We provide hyper-scale and agile delivery of unique digital business services, strategic business models and design-led user experiences. Our innovative strategies and solutions securely and rapidly transfor…",2026-09-02T12:48:16Z,unknown,it-jobs,adzuna
1473,Lead AI Data Engineer (Hybrid),The Geneva Foundation,US,"Bethesda, Montgomery County",111685.55,111685.55,"About The Position The Lead AI Data Engineer serves as a scientific, technical, and managerial lead for data-heavy research projects. The Lead AI Data Engineer will overlap with a multidisciplinary team of government and contract researchers, academic experts and consumers. The Lead AI Data Engineer will provide technical and management support, oversee project execution, and provide key guidance on data architecture and infrastructure. The team that the Lead AI Data Engineer oversees is respon…",2026-09-03T12:32:12Z,hybrid,it-jobs,adzuna
1474,"Sr. Director, Data Engineering  Integrations",Prolaio,US,"Chicago, Cook County",189317.4,189317.4,"Who Are We? Prolaio believes that continuous learning and collaboration can make a significant difference in how heart care is administered. We are creating smarter ways to address heart disease and heart risks by uniting patients, care teams, and researchers on a secure, technology-enabled platform that drives clinical innovation and offers a path towards better patient outcomes. This is precision cardiology, and we know it’s within reach. What Will You Do? The Overview The Director/Sr. Direct…",2026-09-03T01:51:23Z,unknown,it-jobs,adzuna
1475,Senior Software Engineer (Data Engineering),U.S. Bank,US,"Hopkins, Hennepin County",119331.09,119331.09,"At U.S. Bank, we’re on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and di…",2026-09-03T12:31:09Z,unknown,it-jobs,adzuna
